COUNT;HORN RULES (filtered)
2/10;mellom 30 og 40 & Asia ---> kvinne
2/10;mellom 30 og 40 & Asia ---> psykolog
2/10;psykolog & Sør Amerika & kvinne ---> Kristiansand
2/10;psykolog & Sør Amerika & kvinne ---> mellom 30 og 40
2/10;rørlegger ---> mann
2/10;sykepleier & mann ---> eldre enn 60
2/10;Tromsø & Asia & kvinne & mellom 50 og 60 ---> FALSE
2/10;frisør & Asia ---> FALSE
2/10;frisør & Kristiansand & mellom 30 og 40 & Europa & mann ---> FALSE
2/10;frisør & Oslo & Australia & mann ---> FALSE
2/10;frisør & Stavanger & mann ---> FALSE
2/10;frisør & Tromsø & mann ---> FALSE
2/10;kvinne & mellom 50 og 60 & advokat ---> FALSE
2/10;mellom 20 og 30 & Oslo ---> FALSE
2/10;mellom 20 og 30 & frisør & Bergen & Nord Amerika & mann ---> FALSE
2/10;mellom 20 og 30 & Ålesund & Asia & kvinne ---> FALSE
2/10;mellom 30 og 40 & Bodø ---> FALSE
2/10;psykolog & Oslo & mann & mellom 50 og 60 ---> FALSE
2/10;psykolog & Stavanger & Asia & mann & mellom 40 og 50 ---> FALSE
2/10;psykolog & mellom 30 og 40 & Nord Amerika & mann ---> FALSE
2/10;yngre enn 20 & frisør & Bodø & Nord Amerika & kvinne ---> FALSE
2/10;Sør Amerika & advokat ---> Kristiansand
2/10;Sør Amerika & advokat ---> mann
2/10;Sør Amerika & advokat ---> mellom 40 og 50
2/10;kvinne & eldre enn 60 ---> Afrika
2/10;kvinne & eldre enn 60 ---> Trondheim
2/10;kvinne & elektriker ---> Stavanger
2/10;kvinne & elektriker ---> Sør Amerika
2/10;kvinne & elektriker ---> mellom 20 og 30
2/10;mellom 20 og 30 & Bergen ---> Asia
2/10;mellom 20 og 30 & Bergen ---> mann
2/10;mellom 30 og 40 & Asia & kvinne ---> Stavanger
2/10;mellom 30 og 40 & Asia & kvinne ---> psykolog
2/10;mellom 30 og 40 & Europa ---> Bodø
2/10;mellom 30 og 40 & Europa ---> kvinne
2/10;mellom 30 og 40 & Europa ---> sykepleier
2/10;mellom 30 og 40 & Nord Amerika ---> mann
2/10;psykolog & Trondheim ---> kvinne
2/10;Bodø & Sør Amerika ---> FALSE
2/10;Europa & mellom 50 og 60 ---> FALSE
2/10;frisør & Afrika ---> FALSE
2/10;frisør & Nord Amerika & kvinne & mellom 40 og 50 ---> FALSE
2/10;frisør & Oslo & Sør Amerika & mann ---> FALSE
2/10;frisør & Ålesund & Asia & mann ---> FALSE
2/10;mellom 20 og 30 & Stavanger & mann & rørlegger ---> FALSE
2/10;mellom 30 og 40 & rørlegger ---> FALSE
2/10;psykolog & Bergen & mellom 30 og 40 & Sør Amerika & mann ---> FALSE
2/10;psykolog & Kristiansand & mann ---> FALSE
2/10;psykolog & Stavanger & mann ---> FALSE
2/10;psykolog & Tromsø & mann ---> FALSE
2/10;psykolog & Ålesund & mann ---> FALSE
2/10;sykepleier & Kristiansand & mann & mellom 40 og 50 ---> FALSE
2/10;sykepleier & Oslo & Nord Amerika & mann ---> FALSE
2/10;sykepleier & Stavanger & mellom 30 og 40 & Australia & mann ---> FALSE
2/10;sykepleier & Tromsø & Sør Amerika & mann ---> FALSE
2/10;yngre enn 20 & psykolog & Bodø & Australia & kvinne ---> FALSE
1/10;Australia & kvinne ---> mellom 50 og 60
1/10;kvinne & rørlegger ---> Nord Amerika
1/10;kvinne & rørlegger ---> Stavanger
1/10;frisør & kvinne & eldre enn 60 ---> FALSE
1/10;kvinne & advokat ---> FALSE
1/10;sykepleier & mann ---> FALSE
1/10;Stavanger & mellom 30 og 40 & kvinne ---> rørlegger
1/10;Tromsø ---> mann
1/10;Kristiansand & Afrika ---> FALSE
1/10;Kristiansand & kvinne & mellom 50 og 60 ---> FALSE
1/10;frisør & Australia & kvinne ---> FALSE
1/10;kvinne & eldre enn 60 ---> FALSE
1/10;psykolog & Oslo & mann ---> FALSE
1/10;sykepleier & Kristiansand & Nord Amerika & mann & mellom 40 og 50 ---> FALSE
1/10;Bergen & kvinne ---> Europa
1/10;Bergen & kvinne ---> mellom 30 og 40
1/10;Bergen & kvinne ---> sykepleier
1/10;Nord Amerika & kvinne ---> Oslo
1/10;Nord Amerika & kvinne ---> mellom 50 og 60
1/10;Nord Amerika & kvinne ---> sykepleier
1/10;elektriker ---> mann
1/10;elektriker ---> mellom 40 og 50
1/10;kvinne & eldre enn 60 ---> Oslo
1/10;kvinne & eldre enn 60 ---> Sør Amerika
1/10;sykepleier ---> kvinne
1/10;Kristiansand & Europa & kvinne & mellom 40 og 50 & advokat ---> FALSE
1/10;frisør & Stavanger & Sør Amerika & mann ---> FALSE
1/10;kvinne & rørlegger ---> FALSE
1/10;musiker & Bodø & Sør Amerika & kvinne ---> FALSE
1/10;psykolog & Bodø & Nord Amerika & mann ---> FALSE
1/10;yngre enn 20 & kvinne ---> FALSE
