COUNT;HORN RULES (filtered)
3/10;sykepleier & mellom 30 og 40 & kvinne ---> Europa
3/10;Kristiansand & mellom 30 og 40 & Nord Amerika & mann & modell ---> FALSE
3/10;Oslo & Afrika & kvinne & eldre enn 60 ---> FALSE
3/10;Stavanger & Australia & mann & mellom 50 og 60 & modell ---> FALSE
3/10;Tromsø & Asia & kvinne & mellom 40 og 50 & modell ---> FALSE
3/10;Tromsø & Sør Amerika & kvinne & eldre enn 60 ---> FALSE
3/10;mellom 20 og 30 & Nord Amerika & kvinne ---> FALSE
3/10;mellom 30 og 40 & Tromsø & kvinne ---> FALSE
3/10;sykepleier & Bodø & kvinne ---> FALSE
3/10;sykepleier & Ålesund & kvinne & mellom 40 og 50 ---> FALSE
2/10;Asia & modell ---> Kristiansand
2/10;Asia & modell ---> kvinne
2/10;Asia & modell ---> mellom 50 og 60
2/10;Sør Amerika & mann & modell ---> Ålesund
2/10;Tromsø & eldre enn 60 ---> Europa
2/10;Tromsø & eldre enn 60 ---> kvinne
2/10;Tromsø & eldre enn 60 ---> sykepleier
2/10;kvinne & mellom 40 og 50 ---> Oslo
2/10;mellom 20 og 30 & Stavanger & kvinne ---> Australia
2/10;mellom 20 og 30 & Stavanger & kvinne ---> modell
2/10;mellom 20 og 30 & Tromsø & kvinne ---> Sør Amerika
2/10;mellom 20 og 30 & Tromsø & kvinne ---> modell
2/10;sykepleier & Nord Amerika & mann & mellom 40 og 50 ---> Bergen
2/10;sykepleier & Stavanger & kvinne ---> yngre enn 20
2/10;sykepleier & Trondheim & kvinne ---> Asia
2/10;sykepleier & Trondheim & kvinne ---> eldre enn 60
2/10;yngre enn 20 & Tromsø & kvinne ---> Sør Amerika
2/10;Ålesund & kvinne ---> Afrika
2/10;Ålesund & kvinne ---> modell
2/10;Australia & mann & modell ---> FALSE
2/10;Bodø & Nord Amerika & kvinne ---> FALSE
2/10;Nord Amerika & mann & modell ---> FALSE
2/10;Tromsø & Australia & kvinne ---> FALSE
2/10;sykepleier & Bergen & Australia & mann & eldre enn 60 ---> FALSE
2/10;yngre enn 20 & sykepleier & mann ---> FALSE
2/10;Kristiansand & Asia ---> mann
2/10;Nord Amerika & mellom 50 og 60 ---> mann
2/10;Stavanger & kvinne ---> Australia
2/10;mann & eldre enn 60 & modell ---> Stavanger
2/10;mann & eldre enn 60 & modell ---> Sør Amerika
2/10;mellom 20 og 30 & Sør Amerika & kvinne ---> Oslo
2/10;mellom 20 og 30 & Sør Amerika & kvinne ---> modell
2/10;sykepleier & kvinne & mellom 40 og 50 ---> Sør Amerika
2/10;Ålesund ---> mann
2/10;Afrika & mann & modell ---> FALSE
2/10;Bodø & Asia & kvinne & mellom 50 og 60 ---> FALSE
2/10;Kristiansand & Europa & kvinne ---> FALSE
2/10;Tromsø & Sør Amerika & kvinne & mellom 50 og 60 ---> FALSE
2/10;Trondheim & Asia & kvinne & mellom 40 og 50 ---> FALSE
2/10;Trondheim & Sør Amerika & kvinne ---> FALSE
2/10;mellom 20 og 30 & Tromsø & kvinne ---> FALSE
2/10;mellom 20 og 30 & sykepleier & Bergen & Asia & kvinne ---> FALSE
2/10;mellom 30 og 40 & Sør Amerika & mann & modell ---> FALSE
2/10;yngre enn 20 & Trondheim & kvinne ---> FALSE
1/10;Bergen & kvinne ---> eldre enn 60
1/10;Bodø & kvinne ---> Afrika
1/10;Bodø & kvinne ---> mellom 30 og 40
1/10;Bodø & kvinne ---> modell
1/10;Nord Amerika & kvinne ---> Tromsø
1/10;Nord Amerika & kvinne ---> mellom 50 og 60
1/10;Nord Amerika & kvinne ---> modell
1/10;Stavanger & kvinne ---> Afrika
1/10;kvinne & mellom 40 og 50 ---> Stavanger
1/10;mellom 30 og 40 & kvinne ---> Afrika
1/10;mellom 30 og 40 & kvinne ---> Bodø
1/10;mellom 20 og 30 & kvinne ---> FALSE
1/10;psykolog & kvinne & mellom 50 og 60 ---> FALSE
1/10;sykepleier & Oslo & Asia & kvinne & mellom 50 og 60 ---> FALSE
1/10;Stavanger & kvinne ---> Nord Amerika
1/10;Stavanger & kvinne ---> eldre enn 60
1/10;Sør Amerika ---> mann
1/10;Kristiansand & Asia & kvinne & eldre enn 60 & elektriker ---> FALSE
1/10;mellom 30 og 40 & kvinne ---> FALSE
1/10;musiker & Bodø & kvinne ---> FALSE
1/10;sykepleier & Europa & mann & mellom 50 og 60 ---> FALSE
1/10;Europa & kvinne ---> Trondheim
1/10;Europa & kvinne ---> yngre enn 20
1/10;Kristiansand & kvinne ---> Nord Amerika
1/10;Kristiansand & kvinne ---> mellom 40 og 50
1/10;mann & modell ---> Bodø
1/10;mann & modell ---> Europa
1/10;mann & modell ---> eldre enn 60
1/10;sykepleier & Bodø & kvinne ---> Nord Amerika
1/10;Bodø & kvinne & eldre enn 60 ---> FALSE
1/10;Stavanger & kvinne & eldre enn 60 ---> FALSE
1/10;sykepleier & kvinne & mellom 50 og 60 ---> FALSE
1/10;sykepleier & mellom 30 og 40 & kvinne ---> FALSE
1/10;Ålesund & kvinne ---> FALSE
