COUNT;HORN RULES (filtered)
2/10;frisør & Trondheim & Afrika & kvinne & mellom 50 og 60 ---> FALSE
2/10;mellom 20 og 30 & Ålesund & mann & modell ---> FALSE
2/10;psykolog & Nord Amerika & kvinne & mellom 40 og 50 ---> FALSE
2/10;psykolog & mellom 30 og 40 & Tromsø & kvinne ---> FALSE
2/10;sykepleier & Bodø & mann ---> FALSE
1/10;Bergen & kvinne ---> sykepleier
1/10;Bodø & kvinne ---> mellom 40 og 50
1/10;Bodø & kvinne ---> modell
1/10;Oslo ---> mann
1/10;mellom 20 og 30 & kvinne ---> Sør Amerika
1/10;mellom 20 og 30 & kvinne ---> modell
1/10;Ålesund & Afrika & mann ---> elektriker
1/10;Ålesund & Afrika & mann ---> mellom 50 og 60
1/10;mann & modell ---> FALSE
1/10;psykolog & Trondheim & mellom 30 og 40 & Nord Amerika & kvinne ---> FALSE
1/10;sykepleier & mellom 30 og 40 & Europa & mann ---> FALSE
1/10;Ålesund & Nord Amerika & kvinne & rørlegger ---> FALSE
1/10;Ålesund & mellom 30 og 40 & Australia & kvinne ---> FALSE
1/10;Kristiansand & Sør Amerika & mann ---> mellom 50 og 60
1/10;Oslo ---> kvinne
1/10;frisør ---> mann
1/10;kvinne & rørlegger ---> mellom 50 og 60
1/10;yngre enn 20 & kvinne ---> Australia
1/10;yngre enn 20 & kvinne ---> Trondheim
1/10;Bergen & mellom 30 og 40 ---> FALSE
1/10;Trondheim & Australia & kvinne & mellom 40 og 50 ---> FALSE
1/10;psykolog & Stavanger & Nord Amerika & mann ---> FALSE
1/10;Ålesund & Afrika & mellom 50 og 60 ---> FALSE
1/10;Bergen & Sør Amerika & mann ---> yngre enn 20
1/10;Europa & mann ---> advokat
1/10;psykolog & kvinne & mellom 40 og 50 ---> Afrika
1/10;psykolog & kvinne & mellom 40 og 50 ---> Kristiansand
1/10;yngre enn 20 & Kristiansand ---> Afrika
1/10;yngre enn 20 & Kristiansand ---> kvinne
1/10;yngre enn 20 & Kristiansand ---> modell
1/10;Bodø & kvinne & mellom 40 og 50 ---> FALSE
1/10;kvinne & mellom 40 og 50 & rørlegger ---> FALSE
1/10;mellom 20 og 30 & Trondheim & Afrika & kvinne ---> FALSE
1/10;psykolog & mellom 30 og 40 & Afrika & kvinne ---> FALSE
