COUNT;HORN RULES (filtered)
1/10;Trondheim & Europa & mann & eldre enn 60 & advokat ---> FALSE
1/10;Trondheim & mellom 30 og 40 & Nord Amerika & kvinne ---> FALSE
1/10;Bodø & Asia & mann & eldre enn 60 ---> musiker
1/10;Trondheim & mann ---> Nord Amerika
1/10;Trondheim & mann ---> mellom 20 og 30
1/10;mellom 20 og 30 & Australia & kvinne ---> Oslo
1/10;psykolog ---> kvinne
1/10;Bodø & Sør Amerika & mann & eldre enn 60 ---> FALSE
1/10;Kristiansand & mann & eldre enn 60 ---> FALSE
1/10;frisør & mann ---> FALSE
