COUNT;HORN RULES (filtered)
1/6;Kristiansand & Afrika & kvinne & eldre enn 60 & elektriker ---> FALSE
1/6;Kristiansand & mellom 30 og 40 & kvinne ---> FALSE
1/6;fotograf & kvinne & mellom 40 og 50 ---> FALSE
1/6;mann & mellom 50 og 60 ---> FALSE
1/6;mellom 20 og 30 & Asia & kvinne ---> FALSE
1/6;mellom 30 og 40 & Bodø & Asia & kvinne ---> FALSE
1/6;mellom 30 og 40 & Tromsø & kvinne ---> FALSE
1/6;yngre enn 20 & Tromsø & Afrika & kvinne & rørlegger ---> FALSE
1/6;Ålesund & Sør Amerika & mann & mellom 40 og 50 & modell ---> FALSE
1/6;Bodø & mann ---> rørlegger
1/6;frisør & mann ---> Sør Amerika
1/6;frisør & mann ---> yngre enn 20
1/6;frisør & mann ---> Ålesund
1/6;Bergen & kvinne & mellom 50 og 60 ---> FALSE
1/6;Kristiansand & Nord Amerika & kvinne & eldre enn 60 & elektriker ---> FALSE
1/6;Oslo & Asia & kvinne & eldre enn 60 & advokat ---> FALSE
1/6;Stavanger & Europa & kvinne & mellom 50 og 60 & rørlegger ---> FALSE
1/6;Trondheim & Sør Amerika & kvinne & mellom 40 og 50 & advokat ---> FALSE
1/6;forfatter & Afrika & mann ---> FALSE
1/6;fotograf & Bergen & mellom 30 og 40 & Europa & kvinne ---> FALSE
1/6;mellom 20 og 30 & Bodø & Sør Amerika & kvinne & elektriker ---> FALSE
1/6;yngre enn 20 & Kristiansand & Australia & kvinne & advokat ---> FALSE
1/6;yngre enn 20 & Tromsø & Australia & kvinne & elektriker ---> FALSE
1/6;Ålesund & mann & mellom 50 og 60 & modell ---> FALSE
1/6;Asia & mann ---> mellom 20 og 30
1/6;Bergen & Australia ---> kvinne
1/6;Bergen & Australia ---> sykepleier
1/6;Bergen & Australia ---> yngre enn 20
1/6;frisør & Stavanger & mann ---> Afrika
1/6;frisør & Stavanger & mann ---> mellom 30 og 40
1/6;frisør & mellom 30 og 40 & mann ---> Afrika
1/6;mellom 20 og 30 & Oslo & kvinne ---> Afrika
1/6;mellom 20 og 30 & Oslo & kvinne ---> forfatter
1/6;mellom 30 og 40 & Afrika ---> frisør
1/6;modell ---> kvinne
1/6;yngre enn 20 & frisør ---> kvinne
1/6;Ålesund & mellom 30 og 40 & kvinne ---> Europa
1/6;Ålesund & mellom 30 og 40 & kvinne ---> forfatter
1/6;Kristiansand & kvinne & mellom 40 og 50 ---> FALSE
1/6;Nord Amerika & kvinne & rørlegger ---> FALSE
1/6;Tromsø & kvinne & mellom 40 og 50 & elektriker ---> FALSE
1/6;Trondheim & kvinne & mellom 50 og 60 & elektriker ---> FALSE
1/6;fotograf & Oslo & Nord Amerika & kvinne ---> FALSE
1/6;fotograf & mellom 30 og 40 & Bodø & Australia & kvinne ---> FALSE
1/6;kvinne & eldre enn 60 & elektriker ---> FALSE
1/6;kvinne & mellom 50 og 60 & advokat ---> FALSE
1/6;kvinne & mellom 50 og 60 & rørlegger ---> FALSE
1/6;mellom 20 og 30 & Sør Amerika ---> FALSE
1/6;mellom 20 og 30 & Tromsø & kvinne ---> FALSE
1/6;mellom 20 og 30 & frisør & mann ---> FALSE
1/6;mellom 20 og 30 & kvinne & elektriker ---> FALSE
1/6;mellom 30 og 40 & Tromsø & Asia & kvinne & rørlegger ---> FALSE
1/6;yngre enn 20 & Kristiansand & Europa & kvinne & rørlegger ---> FALSE
1/6;yngre enn 20 & fotograf & Tromsø & Europa & kvinne ---> FALSE
1/6;Ålesund & kvinne & elektriker ---> FALSE
1/6;Kristiansand & mellom 30 og 40 ---> Australia
1/6;Kristiansand & mellom 30 og 40 ---> kvinne
1/6;Kristiansand & mellom 30 og 40 ---> modell
1/6;elektriker ---> mann
1/6;Afrika & kvinne & eldre enn 60 & advokat ---> FALSE
1/6;Asia & mann & modell ---> FALSE
1/6;Bergen & Asia & mann ---> FALSE
1/6;Bergen & Australia & kvinne & elektriker ---> FALSE
1/6;Bergen & Australia & kvinne & mellom 50 og 60 & advokat ---> FALSE
1/6;Kristiansand & kvinne & mellom 40 og 50 & rørlegger ---> FALSE
1/6;Nord Amerika & mann & modell ---> FALSE
1/6;Stavanger & Asia & kvinne & mellom 50 og 60 ---> FALSE
1/6;Stavanger & Europa & kvinne & rørlegger ---> FALSE
1/6;Stavanger & kvinne & mellom 40 og 50 ---> FALSE
1/6;Sør Amerika & kvinne & rørlegger ---> FALSE
1/6;Tromsø & Europa & kvinne & elektriker ---> FALSE
1/6;Tromsø & kvinne & mellom 50 og 60 ---> FALSE
1/6;Trondheim & Nord Amerika & kvinne & rørlegger ---> FALSE
1/6;Trondheim & mellom 30 og 40 & Australia & mann & modell ---> FALSE
1/6;fotograf & Bodø & Europa & kvinne & mellom 40 og 50 ---> FALSE
1/6;fotograf & Ålesund & Australia & kvinne & eldre enn 60 ---> FALSE
1/6;mann & mellom 50 og 60 & modell ---> FALSE
1/6;mellom 20 og 30 & Stavanger & Afrika & kvinne ---> FALSE
1/6;mellom 20 og 30 & fotograf & Trondheim & kvinne ---> FALSE
1/6;mellom 30 og 40 & kvinne & elektriker ---> FALSE
1/6;yngre enn 20 & Kristiansand & Asia & mann ---> FALSE
1/6;yngre enn 20 & Ålesund & kvinne ---> FALSE
1/6;Ålesund & kvinne & mellom 40 og 50 ---> FALSE
1/6;Ålesund & mellom 30 og 40 & kvinne ---> FALSE
1/6;Australia & mellom 50 og 60 ---> Bodø
1/6;Australia & mellom 50 og 60 ---> advokat
1/6;Australia & mellom 50 og 60 ---> mann
1/6;Oslo & eldre enn 60 ---> Asia
1/6;Oslo & eldre enn 60 ---> mann
1/6;Oslo & eldre enn 60 ---> rørlegger
1/6;Tromsø & mellom 40 og 50 ---> mann
1/6;Trondheim & Europa & mann ---> fotograf
1/6;Trondheim & Europa & mann ---> mellom 30 og 40
1/6;Trondheim & mellom 40 og 50 ---> Australia
1/6;Trondheim & mellom 40 og 50 ---> frisør
1/6;Trondheim & mellom 40 og 50 ---> kvinne
1/6;fotograf & Afrika ---> mann
1/6;frisør & Asia & mann ---> Tromsø
1/6;frisør & Asia & mann ---> yngre enn 20
1/6;mellom 20 og 30 & Stavanger ---> Sør Amerika
1/6;mellom 20 og 30 & Stavanger ---> frisør
1/6;mellom 20 og 30 & Stavanger ---> kvinne
1/6;mellom 30 og 40 & Asia & kvinne ---> Tromsø
1/6;mellom 30 og 40 & Asia & kvinne ---> modell
1/6;mellom 30 og 40 & Nord Amerika ---> mann
1/6;mellom 30 og 40 & Sør Amerika & kvinne ---> Oslo
1/6;mellom 30 og 40 & Sør Amerika & kvinne ---> frisør
1/6;yngre enn 20 & Kristiansand ---> mann
1/6;yngre enn 20 & Stavanger ---> kvinne
1/6;Afrika & kvinne & mellom 40 og 50 ---> FALSE
1/6;Australia & kvinne & rørlegger ---> FALSE
1/6;Bergen & kvinne & elektriker ---> FALSE
1/6;Bergen & kvinne & rørlegger ---> FALSE
1/6;Bodø & kvinne & rørlegger ---> FALSE
1/6;Europa & kvinne & eldre enn 60 & elektriker ---> FALSE
1/6;Kristiansand & Asia & mann & mellom 40 og 50 & modell ---> FALSE
1/6;Oslo & Afrika & kvinne & mellom 50 og 60 & rørlegger ---> FALSE
1/6;Stavanger & kvinne & elektriker ---> FALSE
1/6;Tromsø & kvinne & mellom 50 og 60 & elektriker ---> FALSE
1/6;fotograf & Oslo & mann ---> FALSE
1/6;fotograf & Stavanger & Europa & kvinne & mellom 40 og 50 ---> FALSE
1/6;fotograf & kvinne & mellom 50 og 60 ---> FALSE
1/6;fotograf & mellom 30 og 40 & Europa & kvinne ---> FALSE
1/6;frisør & mann & eldre enn 60 ---> FALSE
1/6;kvinne & mellom 40 og 50 & elektriker ---> FALSE
1/6;mellom 20 og 30 & Bodø & kvinne ---> FALSE
1/6;mellom 20 og 30 & Ålesund & kvinne & elektriker ---> FALSE
1/6;yngre enn 20 & Bergen & Europa & mann ---> FALSE
1/6;yngre enn 20 & fotograf & kvinne ---> FALSE
1/6;Ålesund & Sør Amerika & kvinne & rørlegger ---> FALSE
