COUNT;HORN RULES (filtered)
2/10;mellom 20 og 30 & Ålesund & kvinne ---> frisør
2/10;mellom 30 og 40 & Tromsø & Australia & kvinne ---> modell
2/10;yngre enn 20 & Tromsø & kvinne ---> frisør
2/10;Ålesund & mellom 50 og 60 ---> Sør Amerika
2/10;Ålesund & mellom 50 og 60 ---> advokat
2/10;Ålesund & mellom 50 og 60 ---> mann
2/10;Bergen & Afrika & kvinne ---> FALSE
2/10;Bergen & Nord Amerika & kvinne & eldre enn 60 ---> FALSE
2/10;Oslo & Europa & kvinne ---> FALSE
2/10;Stavanger & Asia & kvinne ---> FALSE
2/10;Trondheim & Europa & kvinne & mellom 50 og 60 ---> FALSE
2/10;frisør & Bodø & mann ---> FALSE
2/10;frisør & Kristiansand & mann ---> FALSE
2/10;frisør & Ålesund & mellom 30 og 40 & mann ---> FALSE
2/10;mellom 20 og 30 & Stavanger & Afrika & kvinne ---> FALSE
2/10;yngre enn 20 & Oslo & Afrika & kvinne ---> FALSE
2/10;Ålesund & Sør Amerika & eldre enn 60 ---> FALSE
1/10;Afrika & kvinne ---> Trondheim
1/10;Afrika & kvinne ---> frisør
1/10;Asia & kvinne ---> modell
1/10;frisør & Nord Amerika & mann ---> Bodø
1/10;frisør & Nord Amerika & mann ---> yngre enn 20
1/10;mellom 30 og 40 ---> kvinne
1/10;mellom 20 og 30 & frisør & Ålesund & Sør Amerika & mann ---> FALSE
1/10;Bergen & Sør Amerika & kvinne ---> frisør
1/10;Bergen & Sør Amerika & kvinne ---> yngre enn 20
1/10;Stavanger & Afrika & kvinne ---> frisør
1/10;Stavanger & Afrika & kvinne ---> mellom 40 og 50
1/10;frisør & Tromsø & mann ---> Nord Amerika
1/10;frisør & Tromsø & mann ---> yngre enn 20
1/10;yngre enn 20 & Bodø & Sør Amerika & kvinne ---> modell
1/10;Bodø & Afrika & kvinne ---> FALSE
1/10;Bodø & Nord Amerika & kvinne & mellom 40 og 50 ---> FALSE
1/10;Stavanger & mellom 30 og 40 & Australia & kvinne ---> FALSE
1/10;Tromsø & Sør Amerika & kvinne & mellom 40 og 50 ---> FALSE
1/10;mellom 20 og 30 & Oslo & Nord Amerika & kvinne ---> FALSE
1/10;Ålesund & Asia & kvinne & mellom 40 og 50 ---> FALSE
1/10;mellom 20 og 30 & Ålesund ---> frisør
1/10;mellom 20 og 30 & Ålesund ---> kvinne
1/10;frisør & Australia & mann ---> FALSE
1/10;frisør & Sør Amerika & mann ---> FALSE
1/10;Ålesund & Asia & kvinne ---> FALSE
