COUNT;HORN RULES (filtered)
1/6;Kristiansand & kvinne & eldre enn 60 ---> frisør
1/6;Nord Amerika & kvinne & eldre enn 60 ---> frisør
1/6;Stavanger & kvinne & mellom 40 og 50 ---> Nord Amerika
1/6;Stavanger & kvinne & mellom 40 og 50 ---> frisør
1/6;Stavanger & mellom 30 og 40 & kvinne ---> frisør
1/6;Sør Amerika & kvinne & mellom 40 og 50 ---> Bergen
1/6;frisør & Australia & mann ---> Tromsø
1/6;frisør & Australia & mann ---> eldre enn 60
1/6;frisør & Sør Amerika & mann ---> Tromsø
1/6;frisør & Sør Amerika & mann ---> yngre enn 20
1/6;frisør & mann & eldre enn 60 ---> Australia
1/6;frisør & mellom 50 og 60 ---> kvinne
1/6;mellom 20 og 30 & Bodø & Afrika & kvinne ---> modell
1/6;mellom 20 og 30 & Kristiansand & kvinne ---> frisør
1/6;mellom 20 og 30 & Trondheim & kvinne ---> Afrika
1/6;mellom 20 og 30 & Trondheim & kvinne ---> frisør
1/6;mellom 20 og 30 & frisør & Bodø & kvinne ---> Nord Amerika
1/6;mellom 20 og 30 & Ålesund & Afrika & kvinne ---> modell
1/6;yngre enn 20 & Europa & kvinne ---> frisør
1/6;yngre enn 20 & Kristiansand & Sør Amerika & kvinne ---> frisør
1/6;Oslo & mellom 30 og 40 & Nord Amerika & kvinne ---> FALSE
1/6;Sør Amerika & kvinne & mellom 50 og 60 ---> FALSE
1/6;Tromsø & Asia & kvinne & mellom 50 og 60 ---> FALSE
1/6;Tromsø & Nord Amerika & kvinne ---> FALSE
1/6;Tromsø & Sør Amerika & kvinne ---> FALSE
1/6;Trondheim & Australia & kvinne & eldre enn 60 ---> FALSE
1/6;frisør & Bergen & mellom 30 og 40 & mann ---> FALSE
1/6;frisør & mann & mellom 40 og 50 ---> FALSE
1/6;mellom 20 og 30 & Bergen & Europa & kvinne ---> FALSE
1/6;yngre enn 20 & Australia & kvinne ---> FALSE
1/6;yngre enn 20 & Bergen & kvinne ---> FALSE
1/6;yngre enn 20 & Ålesund & Nord Amerika ---> FALSE
