COUNT;HORN RULES (filtered)
2/10;yngre enn 20 & Trondheim & Asia & mann & modell ---> FALSE
2/10;Ålesund & Australia & kvinne & mellom 40 og 50 ---> FALSE
2/10;Australia & mann & modell ---> mellom 20 og 30
2/10;Australia & mann & modell ---> Ålesund
2/10;Bergen & Nord Amerika & kvinne ---> modell
2/10;Europa & modell ---> kvinne
2/10;Europa & modell ---> mellom 30 og 40
2/10;Kristiansand & kvinne ---> Sør Amerika
2/10;Kristiansand & kvinne ---> mellom 50 og 60
2/10;Kristiansand & kvinne ---> modell
2/10;forfatter & Australia ---> Stavanger
2/10;forfatter & Australia ---> mann
2/10;forfatter & Australia ---> mellom 30 og 40
2/10;forfatter & Tromsø & Asia & mann ---> mellom 30 og 40
2/10;mann & eldre enn 60 & modell ---> Tromsø
2/10;mellom 30 og 40 & Europa & kvinne ---> modell
2/10;sykepleier & Kristiansand & Afrika & mann ---> mellom 40 og 50
2/10;Asia & mann & modell ---> FALSE
2/10;Australia & mellom 50 og 60 ---> FALSE
2/10;forfatter & Tromsø & Nord Amerika & mann ---> FALSE
2/10;forfatter & kvinne ---> FALSE
2/10;fotograf & Tromsø & kvinne ---> FALSE
2/10;sykepleier & Bergen & Asia & mann & eldre enn 60 ---> FALSE
2/10;yngre enn 20 & Oslo & Australia & kvinne ---> FALSE
2/10;yngre enn 20 & forfatter & Bodø & Asia & mann ---> FALSE
2/10;yngre enn 20 & sykepleier & Ålesund & Sør Amerika & kvinne ---> FALSE
1/10;Afrika & kvinne ---> modell
1/10;Oslo & kvinne ---> eldre enn 60
1/10;Trondheim & kvinne ---> Asia
1/10;Trondheim & kvinne ---> forfatter
1/10;Trondheim & kvinne ---> yngre enn 20
1/10;kvinne & mellom 40 og 50 ---> modell
1/10;kvinne & mellom 50 og 60 ---> Nord Amerika
1/10;kvinne & mellom 50 og 60 ---> Stavanger
1/10;kvinne & mellom 50 og 60 ---> modell
1/10;mann & modell ---> Europa
1/10;mann & modell ---> Tromsø
1/10;mann & modell ---> mellom 20 og 30
1/10;sykepleier & Tromsø ---> Europa
1/10;sykepleier & Tromsø ---> yngre enn 20
1/10;fotograf & mellom 30 og 40 & Bodø & kvinne ---> FALSE
1/10;Ålesund & Europa & kvinne & modell ---> FALSE
1/10;Afrika ---> kvinne
1/10;Afrika ---> modell
1/10;Bergen ---> kvinne
1/10;Bergen ---> modell
1/10;Oslo & kvinne ---> Sør Amerika
1/10;Tromsø & kvinne ---> Australia
1/10;Tromsø & kvinne ---> mellom 50 og 60
1/10;Tromsø & kvinne ---> modell
1/10;forfatter & kvinne ---> Asia
1/10;forfatter & kvinne ---> Bodø
1/10;kvinne & eldre enn 60 ---> Afrika
1/10;kvinne & eldre enn 60 ---> Trondheim
1/10;kvinne & eldre enn 60 ---> modell
1/10;sykepleier & eldre enn 60 ---> mann
1/10;sykepleier & eldre enn 60 ---> Ålesund
1/10;Ålesund & kvinne ---> Australia
1/10;Bodø & Sør Amerika & kvinne ---> FALSE
1/10;Nord Amerika & mann & mellom 50 og 60 & modell ---> FALSE
1/10;Stavanger & kvinne ---> FALSE
1/10;Trondheim & Australia & kvinne & mellom 40 og 50 ---> FALSE
1/10;mellom 20 og 30 & sykepleier & Europa & mann ---> FALSE
1/10;sykepleier & Bodø & kvinne & mellom 50 og 60 ---> FALSE
1/10;kvinne & mellom 40 og 50 ---> Europa
1/10;kvinne & mellom 40 og 50 ---> sykepleier
1/10;mellom 30 og 40 & kvinne ---> Kristiansand
1/10;mellom 30 og 40 & kvinne ---> Nord Amerika
1/10;mellom 30 og 40 & kvinne ---> modell
1/10;Ålesund & kvinne ---> Afrika
1/10;Bergen & Sør Amerika & kvinne & advokat ---> FALSE
1/10;Tromsø & kvinne ---> FALSE
1/10;mellom 20 og 30 & Bodø & Nord Amerika & kvinne ---> FALSE
1/10;sykepleier & Afrika & mann ---> FALSE
1/10;yngre enn 20 & Oslo & Asia & mann & modell ---> FALSE
