COUNT;HORN RULES (filtered)
2/10;Kristiansand & mellom 30 og 40 & mann & modell ---> FALSE
2/10;Stavanger & Afrika & kvinne ---> FALSE
2/10;Stavanger & Asia & kvinne ---> FALSE
2/10;Stavanger & Nord Amerika & mann & eldre enn 60 & modell ---> FALSE
2/10;Stavanger & mellom 30 og 40 & Australia & kvinne ---> FALSE
2/10;Trondheim & Afrika & mann & eldre enn 60 & modell ---> FALSE
2/10;frisør & mellom 30 og 40 & Tromsø & kvinne ---> FALSE
2/10;mellom 30 og 40 & Sør Amerika & kvinne ---> FALSE
2/10;sykepleier & Afrika & mann ---> FALSE
2/10;sykepleier & Asia & mann ---> FALSE
2/10;sykepleier & Oslo & Europa & mann & mellom 50 og 60 ---> FALSE
2/10;Ålesund & Asia & kvinne & eldre enn 60 ---> FALSE
2/10;Bergen & Afrika & kvinne ---> frisør
2/10;Bergen & Afrika & kvinne ---> yngre enn 20
2/10;Europa & kvinne & mellom 50 og 60 ---> Tromsø
2/10;Europa & kvinne & mellom 50 og 60 ---> frisør
2/10;Oslo & Nord Amerika ---> kvinne
2/10;Stavanger & Sør Amerika ---> kvinne
2/10;Stavanger & Sør Amerika ---> sykepleier
2/10;Trondheim & mellom 30 og 40 & kvinne ---> Asia
2/10;Trondheim & mellom 30 og 40 & kvinne ---> frisør
2/10;frisør & Asia & mann ---> Ålesund
2/10;mellom 20 og 30 & sykepleier & mann ---> Bodø
2/10;mellom 20 og 30 & sykepleier & mann ---> Nord Amerika
2/10;sykepleier & Europa & mann ---> Trondheim
2/10;sykepleier & Europa & mann ---> eldre enn 60
2/10;Bodø & Europa & kvinne & eldre enn 60 ---> FALSE
2/10;Kristiansand & mellom 40 og 50 ---> FALSE
2/10;Stavanger & Afrika & mann & modell ---> FALSE
2/10;Stavanger & mellom 30 og 40 & Asia & kvinne ---> FALSE
2/10;Tromsø & Afrika & kvinne ---> FALSE
2/10;Tromsø & Asia & kvinne ---> FALSE
2/10;Tromsø & eldre enn 60 ---> FALSE
2/10;frisør & Trondheim & Afrika & mann ---> FALSE
2/10;mellom 20 og 30 & Asia & mann & modell ---> FALSE
2/10;mellom 20 og 30 & Kristiansand & mann & modell ---> FALSE
2/10;mellom 30 og 40 & mann & modell ---> FALSE
2/10;sykepleier & Australia & mann ---> FALSE
2/10;sykepleier & Bergen & kvinne ---> FALSE
2/10;yngre enn 20 & Kristiansand & kvinne ---> FALSE
2/10;yngre enn 20 & Oslo & Europa & kvinne ---> FALSE
2/10;yngre enn 20 & Ålesund & kvinne ---> FALSE
1/10;Asia ---> mann
1/10;Kristiansand & Australia & kvinne ---> frisør
1/10;Kristiansand & Australia & kvinne ---> yngre enn 20
1/10;Nord Amerika & kvinne & mellom 50 og 60 ---> Tromsø
1/10;Nord Amerika & kvinne & mellom 50 og 60 ---> modell
1/10;Oslo & eldre enn 60 ---> Afrika
1/10;Oslo & eldre enn 60 ---> frisør
1/10;Oslo & eldre enn 60 ---> kvinne
1/10;mann & modell ---> Trondheim
1/10;mann & modell ---> eldre enn 60
1/10;forfatter & Stavanger & Afrika & kvinne ---> FALSE
1/10;frisør & Bodø & Afrika & mann & mellom 50 og 60 ---> FALSE
1/10;frisør & Kristiansand & Europa & mann & mellom 50 og 60 ---> FALSE
1/10;yngre enn 20 & Tromsø & kvinne & modell ---> FALSE
1/10;Bodø & kvinne ---> Australia
1/10;Bodø & kvinne ---> mellom 50 og 60
1/10;Bodø & kvinne ---> sykepleier
1/10;kvinne & eldre enn 60 ---> modell
1/10;kvinne & mellom 40 og 50 ---> modell
1/10;frisør & Trondheim & mellom 30 og 40 & Europa & mann ---> FALSE
1/10;mann & modell ---> FALSE
1/10;Ålesund & Sør Amerika & kvinne & mellom 50 og 60 ---> FALSE
1/10;Stavanger & Afrika ---> kvinne
1/10;Stavanger & Afrika ---> sykepleier
1/10;sykepleier & mann ---> yngre enn 20
1/10;Ålesund & kvinne ---> Sør Amerika
1/10;Ålesund & kvinne ---> mellom 40 og 50
1/10;Bodø & Asia & kvinne ---> FALSE
1/10;Sør Amerika & kvinne & elektriker ---> FALSE
1/10;frisør & mellom 30 og 40 & Afrika & mann ---> FALSE
